pdf_name,page,code,keyword,context,position,validated,relevant,notes
PH Tirol.pdf,61,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Netzwerkarbeit,"nagement und lernende Organisation ü Öffentlichkeitsarbeit: Konzeptentwicklung, Homepage, Informationsmaterial, Briefe an Eltern oder Erziehungsberechtigte, Medienberichte, Datenschutz ü Theorien zur Netzwerkarbeit und Kooperationen mit externen Partner*innen wie Bibliotheken, Museen, Beratungsstellen etc. ü Zusammenarbeit mit der*dem Dienstgeber*in, Behörden und postsekundären bzw. tertiären Bildungseinrichtun",1001,False,,
PH Tirol.pdf,61,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,"und des Datenschutzes und wissen um mögliche Konsequenzen. ü wissen um die Aufgaben und Zuständigkeiten von Erhalter*innen und Behörden und reflektieren über die Möglichkeiten der Zusammenarbeit und Vernetzung mit Dienstgeber, Behörden, Bildungseinrichtungen und unterschiedlichen Beratungsstellen. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, personalisiertes Lernen sowie",1943,False,,
PH Tirol.pdf,61,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,"u Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Leitung, Organisation und Management VO ni 2 3  Öffentlichkeitsarbeit, Kooperation und Vernetzung VO ni 1 2",2522,False,,
PH Tirol.pdf,62,Code 2.3: Individuelle Förderung & Differenzierung,stärkenorientiert,"ü sind in der Lage, Verfahren zum Erkennen von Entwicklungsständen, Potentialen, Lernhindernissen und Entwicklungsfortschritten zu bewerten. ü schreiben Fallstudien und Fallanalysen und verstehen es, stärkenorientierte Entwicklungsportfolios zu verfassen. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, personalisiertes Lernen sowie Blended Learning (Fernstudienanteil) Leistungsnach",1877,False,,
PH Tirol.pdf,62,Code 2.3: Individuelle Förderung & Differenzierung,ressourcenorientiert,"andersetzung mit dem eigenen Professionsverständnis, der Rolle und Funktion sowie professionsspezifischen und persönlichen Kompetenzen ü Pädagogische Diagnostik als Grundlage zur personalisierten und ressourcenorientierten Förderung der Kinder ü Entwicklungsportfolio als Dokumentationsmöglichkeit sowie als Grundlage ressourcenorientierter Förderung der Kinder ü Fallstudien und Fallanalysen Lernergebnisse/Kompetenzen",847,False,,
PH Tirol.pdf,62,Code 2.3: Individuelle Förderung & Differenzierung,ressourcenorientiert,"chen Kompetenzen ü Pädagogische Diagnostik als Grundlage zur personalisierten und ressourcenorientierten Förderung der Kinder ü Entwicklungsportfolio als Dokumentationsmöglichkeit sowie als Grundlage ressourcenorientierter Förderung der Kinder ü Fallstudien und Fallanalysen Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü planen, gestalten und reflektieren Lernarrangements unter den Gesichtspunkten Entfa",965,False,,
PH Tirol.pdf,62,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"sion: 1.0 Kurzzeichen Modultitel PPS05 PPS 5: Potentialanalyse Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 5 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Hospitation, Planung, Gestaltung sowie theoriegeleitete und metakognitive Reflexion von komplexen Bildungsprozessen und Lernsettings ü Beobachtung und Dokument",393,False,,
PH Tirol.pdf,62,Code 2.7: Professionelle Haltung & Ethik,Werte,"inder anhand dieser adäquat bei ihrer Entwicklung zu unterstützen. ü sind in der Lage, Verfahren zum Erkennen von Entwicklungsständen, Potentialen, Lernhindernissen und Entwicklungsfortschritten zu bewerten. ü schreiben Fallstudien und Fallanalysen und verstehen es, stärkenorientierte Entwicklungsportfolios zu verfassen. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, p",1810,False,,
PH Tirol.pdf,62,Code 2.7: Professionelle Haltung & Ethik,Haltung,ements unter den Gesichtspunkten Entfaltung und Entwicklung kindlicher Stärken. ü festigen die Planungskompetenz sowie ihre theoriegeleitete und metakognitive Reflexionskompetenz. ü reflektieren ihre Haltung zu eigenen Stärken und Schwächen sowie ihren Umgang mit personenspezifischen Potentialen. ü kennen Beobachtungs- und Dokumentationsverfahren von kindlichen Lern- und Bildungsprozessen unter dem Gesic,1347,False,,
PH Tirol.pdf,62,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,"en, gestalten und reflektieren Lernarrangements unter den Gesichtspunkten Entfaltung und Entwicklung kindlicher Stärken. ü festigen die Planungskompetenz sowie ihre theoriegeleitete und metakognitive Reflexionskompetenz. ü reflektieren ihre Haltung zu eigenen Stärken und Schwächen sowie ihren Umgang mit personenspezifischen Potentialen. ü kennen Beobachtungs- und Dokumentationsverfahren von kindlichen Lern- und Bild",1306,False,,
PH Tirol.pdf,63,Code 2.1: Diversität & Heterogenität,Gender,"modelle und -formate im Kontext der Bildungspartnerschaft als Bildungs- und Erziehungsarbeit ü Grundlagen der Netzwerkarbeit ü Theorien multiprofessioneller Zusammenarbeit und Qualitätskriterien gelingender Zusammenarbeit multiprofessioneller Teams ü Konzepte, Prinzipien und Best-Practice-Beispiele zur Bildungspartnerschaft mit dem Schwerpunkt Schuleingang ü Zusammenarbeit im Team, mit externen Partner*",686,False,,
PH Tirol.pdf,63,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"Modultitel BSW11 Interdisziplinäres Arbeiten und Kooperationen Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 6 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Partizipative Kooperationsmodelle und -formate im Kontext der Bildungspartnerschaft als Bildungs- und Erziehungsarbeit ü Grundlagen der Netzwerkarbeit ü Theori",413,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"hlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 6 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Partizipative Kooperationsmodelle und -formate im Kontext der Bildungspartnerschaft als Bildungs- und Erziehungsarbeit ü Grundlagen der Netzwerkarbeit ü Theorien multiprofessioneller Zusammenarbeit und Qualitätskriterien gelingender Zusammenarbeit multiprofessioneller Teams ü Konzep",522,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"n der Netzwerkarbeit ü Theorien multiprofessioneller Zusammenarbeit und Qualitätskriterien gelingender Zusammenarbeit multiprofessioneller Teams ü Konzepte, Prinzipien und Best-Practice-Beispiele zur Bildungspartnerschaft mit dem Schwerpunkt Schuleingang ü Zusammenarbeit im Team, mit externen Partner*innen sowie mit Erziehungsberechtigten im Sinne der Bildungspartnerschaft zur Bildungsplanung, Prävention und Schutzkon",790,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"e, Prinzipien und Best-Practice-Beispiele zur Bildungspartnerschaft mit dem Schwerpunkt Schuleingang ü Zusammenarbeit im Team, mit externen Partner*innen sowie mit Erziehungsberechtigten im Sinne der Bildungspartnerschaft zur Bildungsplanung, Prävention und Schutzkonzeptentwicklung ü Modelle und Theorien zum konstruktiven Umgang mit Konflikten zur Gewalt- und Mobbingprävention Lernergebnisse/Kompetenzen Die Studierend",944,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"Umgang mit Konflikten zur Gewalt- und Mobbingprävention Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü kennen Unterstützungs- und Schutzsysteme, wissen um die Bedeutung professioneller Bildungspartnerschaften für die Entwicklungsbegleitung und -förderung der Kinder und erkennen Elternarbeit und Teamarbeit als Bildungs- und Beziehungsarbeit. ü kennen zentrale Grundlagen, Qualitätskriterien und Methoden e",1268,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"ungsbegleitung und -förderung der Kinder und erkennen Elternarbeit und Teamarbeit als Bildungs- und Beziehungsarbeit. ü kennen zentrale Grundlagen, Qualitätskriterien und Methoden einer konstruktiven Bildungspartnerschaft mit Erziehungsberechtigten. ü nutzen Formen der Vernetzung und Kooperation mit externen Partner*innen und gesellschaftlichen Akteur*innen. ü begreifen die Bedeutung der Zusammenarbeit multiprofession",1508,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,den Modulanforderungen über PH-Online (LV-Profil) zu Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Modelle und Konzepte konstruktiver Bildungspartnerschaften VO ni 1 2  Kooperation und Arbeit in multiprofessionellen Teams – intern und extern SE i 2 3,2568,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Netzwerkarbeit,"Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Partizipative Kooperationsmodelle und -formate im Kontext der Bildungspartnerschaft als Bildungs- und Erziehungsarbeit ü Grundlagen der Netzwerkarbeit ü Theorien multiprofessioneller Zusammenarbeit und Qualitätskriterien gelingender Zusammenarbeit multiprofessioneller Teams ü Konzepte, Prinzipien und Best-Practice-Beispiele zur Bildungspartnerschaf",596,False,,
PH Tirol.pdf,63,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,"Teamarbeit als Bildungs- und Beziehungsarbeit. ü kennen zentrale Grundlagen, Qualitätskriterien und Methoden einer konstruktiven Bildungspartnerschaft mit Erziehungsberechtigten. ü nutzen Formen der Vernetzung und Kooperation mit externen Partner*innen und gesellschaftlichen Akteur*innen. ü begreifen die Bedeutung der Zusammenarbeit multiprofessioneller Teams und gestalten ihre pädagogische Praxis entsprec",1578,False,,
PH Tirol.pdf,64,Code 2.1: Diversität & Heterogenität,Diversität,"ligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Gesundheit, Beeinträchtigung und Prävention in pädagogischen Kontexten VO ni 2 3  Gesunde Lebensweise im Diversitätskontext SE i 1 2",2208,False,,
PH Tirol.pdf,64,Code 2.2: Inklusion & Partizipation,inklusiv,"deutung psychomotorischer Entwicklungsförderung sowie der Förderung der motorischen Entwicklung. ü kennen Aktivitäten im Sinne der gesunden Lebensweise und regen deren Planung und Durchführbarkeit in inklusiven Settings an. ü verstehen präventive Maßnahmen als Vorsorge für eine psychosoziale und körperliche Gesundheit. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, person",1590,False,,
PH Tirol.pdf,64,Code 2.2: Inklusion & Partizipation,inklusiven Settings,"deutung psychomotorischer Entwicklungsförderung sowie der Förderung der motorischen Entwicklung. ü kennen Aktivitäten im Sinne der gesunden Lebensweise und regen deren Planung und Durchführbarkeit in inklusiven Settings an. ü verstehen präventive Maßnahmen als Vorsorge für eine psychosoziale und körperliche Gesundheit. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, personalisiertes",1590,False,,
PH Tirol.pdf,64,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"n Modultitel EPD11 Gesundheit, Beeinträchtigung und Prävention Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 6 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Begriffsklärung, Modelle und Konzepte zur Gesundheitsbildung in elementaren Bildungseinrichtungen ü Einführung in Präventions-, Risiko- und Schutzfaktorenkonze",415,False,,
PH Tirol.pdf,65,Code 2.1: Diversität & Heterogenität,Geschlecht,hänomene ü Fachwissenschaftliche und fachdidaktische Grundlagen zu belebter und unbelebter Natur ü Konzeptionen naturwissenschaftlich-technischer Bildung im Elementarbereich in Auseinandersetzung mit Geschlechterstereotypen und Koedukation ü Methoden zur Initiierung naturwissenschaftlicher und technischer Erfahrungsprozesse inkl. der Schaffung von experimentier- und explorationsanregender Lernumgebung ü Nat,792,False,,
PH Tirol.pdf,65,Code 2.1: Diversität & Heterogenität,Gender,"dersetzung mit Geschlechterstereotypen und Koedukation ü Methoden zur Initiierung naturwissenschaftlicher und technischer Erfahrungsprozesse inkl. der Schaffung von experimentier- und explorationsanregender Lernumgebung ü Naturwissenschaftliches Beobachten, Experimentieren und methodisches Arbeiten ü Vernetzung von naturwissenschaftlich-technischen Themen und Methoden mit digitalen Medien sowie kreativ-",977,False,,
PH Tirol.pdf,65,Code 2.1: Diversität & Heterogenität,Gender,"ments und Lernumgebungen und nutzen auch externe Lernorte. ü begleiten kindliche Lernprozesse beim Explorieren, Experimentieren und Interpretieren von (Alltags-) Phänomenen. ü verfügen über Wissen zu Gender Studies in Hinblick auf naturwissenschaftliche Lernprozesse. Lehr- und Lernmethoden Vortrag, seminaristisches und/oder interaktives Arbeiten, personalisiertes Lernen sowie Blended Learning (Fernstudi",2283,False,,
PH Tirol.pdf,65,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Stereotype,achwissenschaftliche und fachdidaktische Grundlagen zu belebter und unbelebter Natur ü Konzeptionen naturwissenschaftlich-technischer Bildung im Elementarbereich in Auseinandersetzung mit Geschlechterstereotypen und Koedukation ü Methoden zur Initiierung naturwissenschaftlicher und technischer Erfahrungsprozesse inkl. der Schaffung von experimentier- und explorationsanregender Lernumgebung ü Naturwissenscha,804,False,,
PH Tirol.pdf,65,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"titel EPD12 Naturwissenschaft, Technik und ästhetische Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 6 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theorien und empirische Befunde zu Vorstellungen und Herangehensweisen von Kindern in Hinblick auf natürliche und technische Phänomene ü Fachwissenschaftliche",419,False,,
PH Tirol.pdf,65,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,"her und technischer Erfahrungsprozesse inkl. der Schaffung von experimentier- und explorationsanregender Lernumgebung ü Naturwissenschaftliches Beobachten, Experimentieren und methodisches Arbeiten ü Vernetzung von naturwissenschaftlich-technischen Themen und Methoden mit digitalen Medien sowie kreativ-bildnerischen, musischen, rhythmischen etc. Inhalten und Methoden Lernergebnisse/Kompetenzen Die Studieren",1079,False,,
PH Tirol.pdf,66,Code 2.1: Diversität & Heterogenität,Diversität,zt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Grundverständnis zu demokratischen Strukturen und rechtlichen Fragen im elementarpädagogischen Kontext VO ni 1 2  Menschenrechte und Kinderrechte im Diversitätskontext SE i 1 2  Kinderschutz VO ni 1 1,2167,False,,
PH Tirol.pdf,66,Code 2.1: Diversität & Heterogenität,kulturell,"reinbarung gemäß Artikel 15a B-VG, Aufsichtspflicht ü Menschenrechte, Kinderrechte und Menschenrechtsbildung ü Kinderschutz: rechtliche Grundlagen und konkrete pädagogische und präventive Maßnahmen ü Kultureller, religiöser sowie historisch-politischer Hintergrund der Menschenrechte ü Demokratische Legitimation, Institutionen und Verfahren Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü kenne",784,False,,
PH Tirol.pdf,66,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"chen Modultitel PL06 Rechtliche Grundlagen und Bildungspolitik Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 6 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Rechtliche Grundlagen zur Leitung einer Einrichtung ü Bildungspolitik, Bundesrecht und Landesrecht, Ausführungsverordnungen, Vereinbarung gemäß Artikel 15a B-V",410,False,,
PH Tirol.pdf,67,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"1.0 Kurzzeichen Modultitel PPS06 PPS 6: Führungsverantwortung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 6 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Hospitation, Planung, Gestaltung sowie theoriegeleitete und metakognitive Reflexion von Bildungsprozessen und Lernsettings mit individueller Schwerpunktsetzung",398,False,,
PH Tirol.pdf,67,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Empowerment,"und Handeln als Reflexionsbasis in Bezug auf Kompetenzen und Rollenidentität ü Konzepte und Ideen zur Professions(weiter)entwicklung (professionsspezifische Entwicklungshorizonte, Selbstwirksamkeit, Empowerment, Begleitungsmodelle, professionelle Lerngemeinschaften u.a.) ü Konzepte und Modelle zur Qualitäts- und Standortentwicklung ü Einführung in supervidierte Begleitung: Kollegiales Team, Coaching, Superv",837,False,,
PH Tirol.pdf,67,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,vision ü Psychohygiene und Salutogenese für Führungskräfte und Teammitglieder Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü vertiefen ihre Planungskompetenz sowie ihre theoriebasierte Reflexionskompetenz in Bezug auf berufliches Denken und Handeln unter dem Gesichtspunkt der Leitungsfunktion. ü fördern in Selbstverantwortung die eigene Professionalisierung hinsichtlich ihrer Rolle als Leitungsperson.,1247,False,,
